-0.086914 0.006409
-0.400646 0.509118
-0.084055 0.024675
-0.386259 0.564188
-0.082301 0.039527
-0.373639 0.603435
-0.075505 0.054524
0.716843 0.481288
-0.069074 0.064165
0.520980 -0.718470
-0.065481 0.078650
0.811031 0.486659
-0.054277 0.090625
0.539727 -0.770382
-0.048323 0.102256
0.855141 0.549576
-0.036913 0.110616
-0.570308 0.885388
-0.022423 0.121778
-0.847573 -0.623310
-0.014770 0.134352
0.855433 0.645377
0.000351 0.137825
0.654508 -0.834660
0.009971 0.141437
-0.689846 0.920718
0.027658 0.152809
0.810833 0.698114
0.041859 0.151391
0.821968 0.736892
0.055805 0.151087
-0.864116 -0.776595
0.069710 0.154165
-0.798777 0.831030
0.091074 0.153137
-0.822089 -0.785116
0.099868 0.153828
-0.839625 -0.768858
0.117656 0.154960
0.734193 -0.795763
0.128526 0.144032
0.793743 -0.811381
0.142435 0.139416
0.764141 -0.782319
0.154427 0.128439
0.788880 -0.797448
0.162313 0.122912
0.801059 -0.812502
0.172682 0.109855
-0.790971 -0.834170
0.187752 0.108828
0.756392 0.780397
0.194934 0.091013
-0.847476 0.728614
0.208177 0.079200
-0.810638 0.722369
0.219680 0.060792
-0.690492 -0.849572
0.226791 0.055040
0.704857 0.777916
0.003571 0.008118
-6.652211 3.218038
0.001795 0.018572
-2.867112 2.166474
0.000257 0.027406
-1.020395 -1.781144
-0.000837 0.034958
2.010725 -0.497397
0.005199 0.040801
-0.400261 -1.613757
0.006511 0.048316
-0.296828 -1.571316
0.008193 0.055522
-1.763153 0.555566
0.014607 0.063794
0.142803 1.920801
0.026246 0.067882
-1.702360 0.132593
0.035121 0.072068
-1.675460 0.031398
0.042017 0.078982
-0.203508 1.756977
0.052358 0.076956
-0.316105 1.801900
0.064329 0.074137
-0.451379 1.771919
0.074459 0.074280
-0.461766 1.706156
0.087186 0.067924
-1.578336 -0.381832
0.094079 0.067984
-1.581989 -0.384583
0.107328 0.066622
1.375291 0.603240
0.111164 0.056436
1.417404 0.675839
0.116760 0.048508
1.393948 0.720349
0.119597 0.033301
-1.661369 -0.660706
0.131567 0.029035
-0.818815 1.561203
0.138420 0.016362
0.682403 -1.306178
0.139376 0.009554
-0.853864 1.518150
0.147693 -0.006273
0.722489 -1.281727
0.145536 -0.011729
1.259966 0.868544
0.145569 -0.026157
1.220562 0.916400
0.139341 -0.036851
-1.065486 1.416879
0.142681 -0.056408
0.839519 -1.197420
0.138624 -0.060440
-1.431134 -0.895568
0.141594 -0.071152
1.168460 0.968054
-0.121033 -0.037537
-0.409863 0.914018
-0.118822 -0.032667
0.889606 0.507495
-0.120710 -0.028705
0.462783 -0.816720
-0.119985 -0.026462
-0.424919 0.994934
-0.120841 -0.020846
-0.923470 -0.398318
-0.124561 -0.018010
0.966678 0.514443
-0.124460 -0.011698
-0.466615 1.034453
-0.130478 -0.003576
0.508153 -0.889218
-0.129859 -0.001763
0.479365 -0.933381
-0.131065 0.003169
-1.050834 -0.453124
-0.135904 0.009194
-1.051308 -0.461613
-0.142727 0.016234
0.994685 0.574825
-0.142281 0.022530
1.051385 0.611962
-0.140510 0.031479
-1.099890 -0.517514
-0.148932 0.038547
1.043213 0.631514
-0.144853 0.051587
0.614691 -0.997156
-0.144469 0.054260
0.583935 -1.033343
-0.147107 0.062160
-1.136819 -0.582593
-0.148904 0.068731
-0.677718 1.157016
-0.147212 0.084750
0.613822 -1.019431
-0.142752 0.086397
-0.736522 1.189729
-0.143284 0.098203
-1.119236 -0.653874
-0.145714 0.110860
0.615897 -1.006818
-0.140365 0.110073
1.070798 0.734738
-0.131420 0.120169
-0.765716 1.128279
-0.130578 0.132373
0.996651 0.774788
-0.121030 0.137675
1.004610 0.809426
-0.108049 0.144372
-1.115333 -0.797726
-0.112213 0.151899
0.715658 -1.006490
-0.108659 0.151911
1.043911 0.767516
-0.091034 -0.004272
-0.504803 -0.417774
-0.093069 0.007120
0.439362 -0.601784
-0.091493 0.017203
-0.626908 -0.321732
-0.093118 0.030711
-0.278054 0.768569
-0.086426 0.043443
-0.769713 -0.324808
-0.087550 0.056213
-0.782633 -0.328884
-0.084479 0.068128
-0.379362 0.909222
-0.079820 0.081225
-0.863216 -0.418302
-0.080078 0.093437
0.894249 0.503900
-0.073307 0.102448
0.921237 0.546169
-0.066597 0.112369
-0.532749 1.003401
-0.060153 0.126649
0.583313 -0.862535
-0.059963 0.132845
0.933095 0.621098
-0.052068 0.140869
0.931126 0.631541
-0.040709 0.146959
-0.964763 -0.603816
-0.039396 0.161422
0.611253 -0.901567
-0.034685 0.166680
0.938504 0.670170
-0.024681 0.167732
-0.674082 1.013659
-0.013525 0.182427
0.660669 -0.864584
-0.011611 0.182903
0.937602 0.705344
0.000360 0.186030
-0.732408 0.956578
0.009015 0.193566
0.880489 0.729833
0.021026 0.190589
-0.932997 -0.701507
0.024673 0.200692
0.891559 0.704160
0.034648 0.201464
0.887221 0.738576
0.043671 0.198551
0.895948 0.762503
0.052893 0.195054
-0.795314 0.946836
0.066333 0.196552
-0.900001 -0.738779
0.070796 0.200799
-0.921198 -0.702773
0.075459 0.204506
-0.738767 0.892880
0.059784 0.033783
-0.638570 -0.191142
0.059561 0.046128
0.762997 0.337424
0.065128 0.054901
-0.246664 0.690109
0.071099 0.067241
0.700199 0.390299
0.080737 0.075905
0.667645 0.401998
0.087800 0.078214
0.677986 0.452142
0.098818 0.083062
-0.558243 -0.425381
0.109596 0.093172
0.494144 -0.603325
0.117647 0.097152
-0.405723 0.671631
0.133215 0.096667
-0.570648 -0.451470
0.147150 0.099385
-0.588767 -0.462242
0.155349 0.100518
-0.416272 0.682010
0.173689 0.093699
-0.600890 -0.481026
0.186081 0.094159
-0.423083 0.671062
0.202036 0.087866
0.679122 0.505500
0.208999 0.076151
0.689971 0.513490
0.217324 0.064532
-0.477655 0.674409
0.230942 0.050741
-0.608797 -0.524111
0.241024 0.046162
-0.465423 0.672219
0.248674 0.027529
-0.612199 -0.507590
0.256905 0.018151
0.546189 -0.639651
0.257002 0.008549
-0.474763 0.713655
0.263818 -0.014177
-0.644767 -0.510011
0.268391 -0.027719
0.550389 -0.662645
0.265621 -0.038566
-0.653368 -0.502818
0.270246 -0.052438
0.732449 0.539435
0.264886 -0.072512
0.709842 0.544266
0.255264 -0.088610
-0.669367 -0.531747
0.256240 -0.100966
-0.684976 -0.512352
0.254352 -0.111921
-0.490262 0.739763
-0.085083 0.007782
0.851307 1.022233
-0.084207 0.018198
0.991760 -0.941152
-0.085384 0.025699
-0.948319 -1.098765
-0.088357 0.034821
0.963228 -0.859373
-0.086373 0.044976
-0.877776 -1.049366
-0.087115 0.054632
0.767654 0.949986
-0.082974 0.067035
-1.070493 0.705616
-0.085244 0.076322
0.722636 0.936479
-0.083354 0.089916
0.721522 0.884235
-0.076452 0.102142
0.906910 -0.752151
-0.072182 0.110346
0.734194 0.888589
-0.063161 0.121559
-0.980922 0.693057
-0.056239 0.137511
0.674806 0.881498
-0.042560 0.146756
-0.958151 0.650690
-0.034969 0.160324
0.691494 0.835288
-0.016053 0.164962
-0.719438 -0.946185
-0.011371 0.177479
0.707477 0.824619
0.007605 0.177308
-0.914198 0.700898
0.026063 0.186044
-0.887919 0.677002
0.046943 0.189838
-0.677921 -0.894999
0.060301 0.191771
-0.721858 -0.847348
0.076402 0.193293
-0.804386 0.674400
0.101496 0.192178
0.781555 -0.708092
0.111390 0.184897
0.697811 0.780481
0.135069 0.174384
0.785236 -0.727901
0.146635 0.164027
0.778555 -0.731999
0.161524 0.154832
0.728166 0.779440
0.174826 0.135700
-0.814496 0.705684
0.194111 0.120779
0.777838 -0.719884
0.198134 0.105463
-0.750670 -0.831436
-0.164581 0.102692
0.015780 -0.397296
-0.162926 0.122313
-0.186291 0.146172
-0.155441 0.144899
-0.168425 0.186210
-0.143834 0.168829
-0.120309 -0.305669
-0.135790 0.189616
0.410091 0.270692
-0.120532 0.208255
0.439453 0.261265
-0.103085 0.224047
0.463856 0.272952
-0.083718 0.239155
-0.269489 -0.253381
-0.064699 0.254434
-0.297039 -0.243294
-0.046305 0.267573
-0.141289 0.448885
-0.020368 0.276295
-0.159309 0.477100
0.006615 0.284305
-0.364075 -0.238272
0.030628 0.288598
-0.388657 -0.235404
0.052495 0.292341
-0.425872 -0.234795
0.079689 0.292360
-0.444189 -0.234037
0.108164 0.291584
0.346125 -0.500691
0.129150 0.280000
-0.489803 -0.233239
0.154343 0.274396
-0.501299 -0.229193
0.180291 0.267823
0.660884 0.300898
0.201395 0.244697
-0.523627 -0.230792
0.225575 0.234472
0.691453 0.295692
0.241264 0.205302
-0.575165 -0.246934
0.260656 0.194172
-0.205342 0.680198
0.279759 0.162711
0.353462 -0.596798
0.284609 0.140882
-0.617490 -0.231418
0.299555 0.118648
-0.620393 -0.224524
0.309406 0.094142
0.745884 0.336647
0.307032 0.060997
-0.658594 -0.240123
0.316457 0.037506
0.763798 0.352808
0.306331 0.010847
-0.236370 0.801536
0.057037 -0.004700
-0.454073 -0.573229
0.057753 -0.003368
0.603038 -0.607156
0.058716 -0.008485
0.643139 -0.690147
0.063651 -0.014982
-0.765640 -0.516511
0.071396 -0.024155
-0.405806 0.895483
0.075624 -0.045834
0.904198 0.416721
0.062749 -0.066202
-0.933719 -0.342758
0.048102 -0.086762
0.372278 -0.958857
0.024073 -0.095536
-0.362463 1.214579
-0.011647 -0.100962
-1.233680 -0.335458
-0.045610 -0.095788
1.201088 0.475795
-0.078581 -0.062421
-1.414929 -0.573209
-0.103215 -0.029087
-1.381176 -0.698946
-0.116113 0.017368
0.738269 -1.184662
-0.102906 0.065425
-0.992223 1.095174
-0.077795 0.117230
-0.932393 0.904295
-0.032197 0.158132
-0.868563 0.773536
0.028942 0.180360
0.795192 -0.772098
0.086560 0.175732
-0.739909 0.728789
0.156680 0.153977
0.688156 -0.709710
0.201655 0.112654
0.752526 0.571966
0.234712 0.048171
-0.546372 0.742405
0.249312 -0.022971
-0.715237 -0.510865
0.239398 -0.087561
0.821922 0.469064
0.196675 -0.147720
-0.415599 0.876430
0.139992 -0.198876
0.422204 -0.856887
0.074986 -0.210805
-0.990146 -0.311061
0.006586 -0.214327
1.072354 0.430269
-0.063593 -0.177097
-1.246420 -0.364424
-0.112431 -0.132098
0.455472 -1.245044
0.120361 0.025848
0.819001 0.557479
0.121363 0.029881
0.521474 -0.754804
0.120354 0.032950
-0.510766 0.864713
0.122161 0.039525
-0.488357 0.855982
0.124571 0.044186
-0.472395 0.876632
0.129187 0.046499
-0.774512 -0.440465
0.130373 0.053620
0.863609 0.529058
0.133745 0.054030
-0.485249 0.891650
0.141175 0.058170
0.841393 0.526208
0.143309 0.058442
0.521067 -0.774162
0.144143 0.064969
-0.479414 0.898327
0.152769 0.064786
-0.497025 0.893763
0.158709 0.063180
-0.840518 -0.513507
0.164121 0.069090
-0.509976 0.890117
0.171701 0.065072
-0.830176 -0.536686
0.176372 0.072920
-0.539189 0.886515
0.185555 0.068381
0.809061 0.616184
0.183531 0.066939
-0.603910 0.888179
0.195012 0.066839
0.802717 0.619427
0.196119 0.062595
0.624647 -0.801385
0.199457 0.068592
0.819168 0.633420
0.199943 0.062437
-0.649309 0.872448
0.207057 0.061556
-0.669533 0.851183
0.217478 0.057341
0.656034 -0.750183
0.213791 0.063493
0.803834 0.687881
0.213835 0.057114
-0.708829 0.846343
0.222452 0.055595
-0.802154 -0.665195
0.226338 0.060155
0.774494 0.697106
0.224337 0.055817
-0.691241 0.799098
0.235213 0.053309
0.760478 0.685217
-0.037262 0.001099
0.950832 -1.839442
-0.029504 0.033528
-1.367678 -1.574281
-0.004322 0.059950
-0.756882 -1.421258
0.032903 0.074753
-1.003134 0.413952
0.079229 0.065676
0.879727 -0.559927
0.118460 0.046192
0.528876 0.603187
0.148497 0.003547
0.569013 0.526542
0.162069 -0.052460
-0.445172 -0.537062
0.157299 -0.111042
0.484643 -0.550486
0.127095 -0.162778
-0.488090 -0.362313
0.079937 -0.207314
-0.520580 -0.267818
0.016188 -0.233428
-0.550328 -0.210039
-0.053092 -0.233346
-0.581053 -0.128733
-0.124575 -0.210098
0.762581 0.172372
-0.176596 -0.155661
-0.676339 -0.031569
-0.216803 -0.092963
0.855763 0.107535
-0.219496 -0.013198
0.063947 -0.788561
-0.199692 0.053989
-0.891146 0.154646
-0.159889 0.113870
-0.982725 0.194391
-0.096949 0.154185
-1.127382 0.186457
-0.025644 0.170433
-0.034282 -1.119944
0.042433 0.150777
0.018210 -1.286613
0.095405 0.116716
1.489777 0.232713
0.132277 0.051272
0.220152 -1.463112
0.140727 -0.010268
0.315487 -1.487385
0.124207 -0.067846
-1.666006 -0.396043
0.091737 -0.117215
-0.631840 1.630152
0.031106 -0.152662
-0.749225 1.475298
-0.033839 -0.156243
0.615598 -1.295440
-0.083776 -0.131190
-1.542972 -0.622205
0.071899 -0.013885
0.269364 0.344987
0.068924 -0.010513
0.177688 0.454068
0.065066 -0.001784
0.147938 0.607246
0.066917 0.006612
0.143939 0.739397
0.066265 0.012711
-0.950924 0.027588
0.072057 0.022132
-0.228371 -1.131440
0.073197 0.033278
0.420228 0.954964
0.078296 0.036007
1.069608 -0.552120
0.081044 0.043680
0.576004 1.006078
0.089973 0.045710
1.029051 -0.681334
0.094679 0.051936
1.018965 -0.776259
0.100005 0.056695
0.757832 0.985026
0.107802 0.052309
-1.095592 0.753481
0.120035 0.057012
0.777261 0.924239
0.125513 0.053020
-1.013965 0.827802
0.139861 0.051140
-0.834683 -0.961108
0.147504 0.053681
0.820977 0.856378
0.153964 0.042803
0.860975 -0.867565
0.157636 0.040887
-0.944206 -0.883028
0.170725 0.041706
0.836668 0.805832
0.174131 0.029681
0.865517 0.855480
0.178923 0.018209
0.858406 0.866526
0.181426 0.007147
-0.944618 -0.880150
0.193426 0.004657
0.862499 0.788518
0.191956 -0.009523
0.867415 0.840719
0.191714 -0.022172
0.811108 -0.905073
0.191100 -0.027731
0.768229 -0.933929
0.190141 -0.038208
-0.970713 -0.825016
0.195357 -0.047050
0.733161 -0.925968
0.191986 -0.052855
-0.825997 0.997915
0.141663 0.001343
0.624475 -0.566047
0.139691 0.003989
0.614966 0.602985
0.143210 0.010212
0.594511 0.570312
0.145018 0.010233
-0.578921 0.549632
0.147094 0.016220
-0.529383 -0.613558
0.149181 0.019139
0.655226 -0.577176
0.149283 0.024560
-0.620022 0.591850
0.155711 0.027532
0.604157 0.644368
0.158527 0.027767
0.706171 -0.602086
0.159229 0.034505
0.653292 0.660572
0.162256 0.034659
-0.692773 0.610295
0.172194 0.037099
0.720244 -0.611569
0.171098 0.042001
0.676217 0.711255
0.176010 0.040233
-0.628701 -0.731914
0.183880 0.045309
0.734664 -0.666722
0.181766 0.049619
-0.714735 0.680097
0.191424 0.048806
0.665901 0.732666
0.193598 0.045648
-0.677368 -0.783279
0.199264 0.054354
-0.717343 0.674396
0.205818 0.053803
0.693758 0.718388
0.206056 0.050848
0.696444 0.763363
0.207440 0.047770
-0.700616 -0.809615
0.213465 0.056141
-0.743825 0.681594
0.220887 0.054397
0.691060 0.733811
0.222447 0.052868
0.667836 0.761226
0.222655 0.047764
0.797680 -0.680196
0.224109 0.053449
0.761024 -0.699325
0.226050 0.053507
0.782154 -0.716933
0.224843 0.055436
0.715194 0.779464
0.227984 0.049395
0.782273 -0.715920
-0.129089 0.155731
-0.323924 -0.060296
-0.113405 0.178345
-0.316657 -0.007295
-0.094369 0.203410
0.555581 -0.150217
-0.074274 0.220387
0.537566 -0.200535
-0.049285 0.237505
0.303998 0.362947
-0.017242 0.248213
-0.101986 -0.434654
0.011257 0.255676
0.510975 -0.277983
0.041789 0.261392
0.385439 0.361977
0.075495 0.256728
-0.281307 0.297865
0.110439 0.250053
-0.296688 0.326826
0.146502 0.241411
-0.286861 0.351699
0.179370 0.221167
-0.297900 0.379135
0.215229 0.200318
0.478854 -0.415384
0.234928 0.174957
-0.319264 0.432986
0.264504 0.141688
0.479160 -0.458064
0.277469 0.108563
0.548966 0.411209
0.289981 0.064449
-0.364476 0.495053
0.300161 0.022801
-0.428703 -0.436546
0.302166 -0.020110
-0.456895 -0.456876
0.299165 -0.058650
-0.379312 0.522530
0.286777 -0.110870
-0.461399 -0.484915
0.273352 -0.150427
0.522110 -0.533246
0.244444 -0.182918
-0.426139 0.543746
0.213930 -0.228695
0.563408 -0.552497
0.176784 -0.251826
-0.511255 -0.522527
0.140155 -0.284735
0.560319 -0.560241
0.094099 -0.299912
0.576978 -0.566539
0.049074 -0.308088
-0.495103 -0.554562
0.004704 -0.320254
-0.496435 0.516791
-0.053873 -0.322875
-0.451936 -0.577701
0.001709 -0.034058
-0.176137 0.064836
0.001731 -0.025382
1.238270 -0.076063
-0.005701 -0.009967
-1.438591 -2.343803
-0.003156 -0.000941
17.087760 2.244103
-0.000634 0.012567
0.696818 -4.279618
-0.002312 0.024457
2.800006 0.897841
0.005163 0.031465
0.858221 -2.323110
0.005802 0.042735
-0.957373 2.363565
0.015435 0.053258
0.716137 -1.737450
0.018265 0.062428
1.651325 0.831817
0.029482 0.067682
1.535153 0.933633
0.038735 0.071317
1.444811 0.968841
